Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-16 12:56:00-05:00,45.49,45.49,45.49,45.49,0,0,0
2019-12-16 13:06:00-05:00,45.57,45.57,45.57,45.57,330,0,0
2019-12-16 14:08:00-05:00,45.57,45.57,45.57,45.57,220,0,0
2019-12-16 14:40:00-05:00,45.49,45.49,45.49,45.49,226,0,0
2019-12-16 15:50:00-05:00,45.49,45.52,45.44,45.44,9007,0,0
2019-12-17 09:44:00-05:00,45.51,45.51,45.51,45.51,0,0,0
2019-12-17 10:47:00-05:00,45.73,45.73,45.73,45.73,148,0,0
2019-12-17 12:17:00-05:00,45.81,45.81,45.81,45.81,200,0,0
2019-12-17 12:27:00-05:00,45.83,45.83,45.83,45.83,113,0,0
2019-12-17 12:44:00-05:00,45.85,45.85,45.85,45.85,715,0,0
2019-12-17 15:34:00-05:00,45.72,45.72,45.72,45.72,122,0,0
2019-12-17 15:54:00-05:00,45.74,45.74,45.74,45.74,1676,0,0
2019-12-18 09:35:00-05:00,45.52,45.52,45.52,45.52,0,0,0
2019-12-18 09:36:00-05:00,45.49,45.49,45.49,45.49,247,0,0
2019-12-18 09:40:00-05:00,45.64,45.64,45.64,45.64,198,0,0
2019-12-18 09:45:00-05:00,45.63,45.63,45.63,45.63,209,0,0
2019-12-18 10:02:00-05:00,45.64,45.7,45.64,45.7,1302,0,0
2019-12-18 10:06:00-05:00,45.78,45.78,45.49,45.78,2985,0,0
2019-12-19 10:22:00-05:00,45.53,45.53,45.37,45.37,500,0,0
2019-12-20 09:30:00-05:00,45.41,45.41,45.3,45.3,0,0,0
2019-12-20 12:37:00-05:00,45.36,45.44,45.36,45.44,463,0,0
2019-12-23 09:53:00-05:00,45.58,45.58,45.58,45.58,69,0,0
2019-12-23 11:30:00-05:00,45.6,45.6,45.48,45.48,80,0,0
2019-12-24 09:30:00-05:00,45.5,45.5,45.5,45.5,0,0,0
2019-12-24 10:25:00-05:00,45.55,45.55,45.55,45.55,100,0,0
2019-12-26 09:33:00-05:00,45.68,45.7,45.65,45.7,0,0,0
2019-12-26 12:18:00-05:00,45.8,45.8,45.79,45.79,120,0,0
2019-12-27 09:30:00-05:00,46.0,46.0,46.0,46.0,0,0,0
2019-12-27 09:33:00-05:00,46.25,46.25,46.25,46.25,500,0,0
2019-12-27 09:47:00-05:00,46.15,46.15,46.15,46.15,285,0,0
2019-12-27 09:51:00-05:00,46.08,46.08,46.08,46.08,555,0,0
2019-12-27 10:12:00-05:00,46.09,46.09,46.09,46.09,235,0,0
2019-12-27 10:21:00-05:00,46.07,46.07,46.07,46.07,121,0,0
2019-12-27 10:33:00-05:00,46.13,46.13,45.97,45.97,0,0,0
2019-12-30 09:32:00-05:00,46.31,46.31,46.31,46.31,343,0,0
2019-12-30 09:46:00-05:00,46.29,46.29,46.29,46.29,329,0,0
2019-12-30 09:48:00-05:00,46.3,46.3,46.3,46.3,250,0,0
2019-12-30 10:37:00-05:00,46.02,46.02,46.02,46.02,1001,0,0
2019-12-30 10:41:00-05:00,45.98,45.98,45.98,45.98,993,0,0
2019-12-30 15:50:00-05:00,46.01,46.05,46.01,46.05,0,0,0
2019-12-31 09:31:00-05:00,46.1,46.1,46.1,46.1,9,0,0
2019-12-31 11:01:00-05:00,46.05,46.05,46.05,46.05,200,0,0
2019-12-31 11:34:00-05:00,45.94,45.94,45.94,45.94,246,0,0
2019-12-31 12:58:00-05:00,46.05,46.05,46.05,46.05,241,0,0
2019-12-31 12:59:00-05:00,46.07,46.07,46.07,46.07,159,0,0
2019-12-31 13:00:00-05:00,46.08,46.08,46.08,46.08,200,0,0
2019-12-31 13:04:00-05:00,46.08,46.08,46.08,46.08,100,0,0
2019-12-31 13:05:00-05:00,46.08,46.08,46.08,46.08,300,0,0
2019-12-31 13:54:00-05:00,46.2,46.2,46.2,46.2,213,0,0
2019-12-31 14:01:00-05:00,46.21,46.21,46.21,46.21,175,0,0
2019-12-31 14:12:00-05:00,46.15,46.15,46.15,46.15,188,0,0
2020-01-02 09:32:00-05:00,46.3,46.3,46.3,46.3,200,0,0
2020-01-02 09:34:00-05:00,46.4,46.4,46.4,46.4,157,0,0
2020-01-02 10:03:00-05:00,46.41,46.41,46.41,46.41,404,0,0
2020-01-02 13:14:00-05:00,46.49,46.5,46.49,46.5,455,0,0
2020-01-02 15:56:00-05:00,46.34,46.4,46.34,46.38,2338,0,0
2020-01-03 11:30:00-05:00,45.81,45.81,45.77,45.79,0,0,0
2020-01-03 13:00:00-05:00,45.74,45.74,45.74,45.74,129,0,0
2020-01-03 13:05:00-05:00,45.7,45.7,45.6,45.6,1771,0,0
2020-01-03 13:27:00-05:00,45.79,45.79,45.79,45.79,107,0,0
2020-01-03 13:43:00-05:00,45.74,45.74,45.74,45.74,200,0,0
2020-01-03 13:49:00-05:00,45.73,45.73,45.73,45.73,1100,0,0
2020-01-03 14:04:00-05:00,45.75,45.77,45.75,45.77,288,0,0
2020-01-03 14:32:00-05:00,45.84,45.84,45.84,45.84,1120,0,0
2020-01-03 15:16:00-05:00,45.93,45.94,45.75,45.75,6830,0,0
2020-01-06 09:51:00-05:00,45.71,45.71,45.68,45.68,595,0,0
