Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 08:00:00+01:00,2.3205,2.3205,2.3205,2.3205,0,0,0
2019-12-19 08:00:00+01:00,2.3275,2.3275,2.3275,2.3275,0,0,0
2019-12-20 08:00:00+01:00,2.3155,2.3155,2.3155,2.3155,0,0,0
2019-12-23 08:49:00+01:00,2.303,2.303,2.303,2.303,0,0,0
