Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 08:17:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 09:47:00+01:00,154.54,154.54,154.54,154.54,0,0,0
2019-12-18 09:53:00+01:00,154.54,154.54,154.54,154.54,0,0,0
2019-12-18 10:10:00+01:00,154.54,154.54,154.54,154.54,0,0,0
2019-12-18 11:46:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 12:28:00+01:00,154.56,154.56,154.56,154.56,0,0,0
2019-12-18 12:59:00+01:00,154.55,154.55,154.55,154.55,0,0,0
2019-12-18 13:04:00+01:00,154.55,154.55,154.55,154.55,0,0,0
2019-12-18 14:00:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 15:28:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 15:48:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 15:49:00+01:00,154.49,154.49,154.49,154.49,0,0,0
2019-12-18 16:38:00+01:00,154.48,154.48,154.48,154.48,0,0,0
2019-12-18 17:16:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 08:19:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 09:36:00+01:00,154.35,154.35,154.35,154.35,0,0,0
2019-12-19 10:30:00+01:00,154.35,154.35,154.35,154.35,0,0,0
2019-12-19 12:55:00+01:00,154.3,154.3,154.3,154.3,0,0,0
2019-12-19 14:24:00+01:00,154.26,154.26,154.26,154.26,0,0,0
2019-12-19 15:22:00+01:00,154.26,154.26,154.26,154.26,0,0,0
2019-12-19 16:11:00+01:00,154.24,154.24,154.24,154.24,0,0,0
2019-12-19 17:08:00+01:00,154.27,154.27,154.27,154.27,0,0,0
2019-12-19 17:29:00+01:00,154.33,154.33,154.33,154.33,0,0,0
2019-12-19 17:51:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 17:56:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 18:01:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 18:43:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 19:22:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-19 19:29:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-20 08:17:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-20 09:33:00+01:00,154.27,154.27,154.27,154.27,0,0,0
2019-12-20 09:53:00+01:00,154.28,154.28,154.28,154.28,0,0,0
2019-12-20 10:41:00+01:00,154.29,154.29,154.29,154.29,0,0,0
2019-12-20 13:15:00+01:00,154.32,154.32,154.32,154.32,0,0,0
2019-12-20 14:05:00+01:00,154.32,154.32,154.32,154.32,0,0,0
2019-12-20 14:54:00+01:00,154.35,154.35,154.35,154.35,0,0,0
2019-12-20 16:35:00+01:00,154.37,154.37,154.37,154.37,0,0,0
2019-12-20 17:32:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-20 17:49:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-20 19:02:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-20 19:28:00+01:00,154.44,154.44,154.44,154.44,0,0,0
2019-12-23 09:06:00+01:00,154.42,154.42,154.42,154.42,0,0,0
2019-12-23 14:26:00+01:00,154.35,154.35,154.35,154.35,0,0,0
2019-12-23 18:38:00+01:00,154.44,154.44,154.44,154.44,0,0,0
