Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-17 15:01:00-05:00,16.5,16.5,16.5,16.5,0,0,0
2019-12-17 15:21:00-05:00,16.5,16.5,16.47,16.47,1388,0,0
2019-12-18 10:51:00-05:00,16.42,16.42,16.42,16.42,0,0,0
2019-12-18 11:51:00-05:00,16.39,16.39,16.39,16.39,200,0,0
2019-12-18 12:51:00-05:00,16.38,16.38,16.38,16.38,289,0,0
2019-12-18 15:58:00-05:00,16.3,16.3,16.3,16.3,100,0,0
2019-12-18 15:59:00-05:00,16.33,16.33,16.33,16.33,4796,0,0
2019-12-19 10:35:00-05:00,16.29,16.29,16.29,16.29,0,0,0
2019-12-19 11:01:00-05:00,16.26,16.26,16.26,16.26,400,0,0
2019-12-19 11:08:00-05:00,16.27,16.27,16.27,16.27,3200,0,0
2019-12-19 11:09:00-05:00,16.27,16.35,16.27,16.27,6325,0,0
2019-12-20 09:57:00-05:00,16.47,16.47,16.34,16.34,424,0,0
2019-12-23 11:26:00-05:00,16.31,16.33,16.31,16.33,77,0,0
2019-12-24 10:27:00-05:00,16.45,16.53,16.45,16.53,4898,0,0
2019-12-24 10:28:00-05:00,16.5,16.5,16.5,16.5,106,0,0
2019-12-24 10:31:00-05:00,16.51,16.51,16.51,16.51,498,0,0
2019-12-24 10:50:00-05:00,16.5,16.5,16.5,16.5,478,0,0
2019-12-24 11:32:00-05:00,16.5,16.5,16.49,16.49,0,0,0
2019-12-30 09:30:00-05:00,16.29,16.29,16.26,16.27,12121,0,0
2019-12-30 11:37:00-05:00,16.62,16.62,16.59,16.62,13377,0,0
2019-12-31 10:25:00-05:00,16.72,16.72,16.72,16.72,0,0,0
2019-12-31 10:58:00-05:00,16.71,16.71,16.71,16.71,200,0,0
