Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-17 17:02:00+01:00,226.92,226.92,226.92,226.92,0,0,0
2019-12-18 09:05:00+01:00,228.31,228.31,228.31,228.31,1,0,0
2019-12-18 10:14:00+01:00,229.67,229.71,229.67,229.71,0,0,0
2019-12-18 10:17:00+01:00,230.21,230.21,230.21,230.21,41,0,0
2019-12-18 10:18:00+01:00,230.26,230.26,230.26,230.26,49,0,0
2019-12-18 12:01:00+01:00,230.63,230.63,230.63,230.63,43,0,0
2019-12-19 09:05:00+01:00,230.71,230.71,230.71,230.71,1,0,0
2019-12-19 12:18:00+01:00,228.08,228.08,228.08,228.08,0,0,0
2019-12-20 09:05:00+01:00,227.0,227.0,227.0,227.0,1,0,0
2019-12-20 09:10:00+01:00,227.04,227.04,227.04,227.04,0,0,0
2019-12-23 09:05:00+01:00,228.6,228.6,228.6,228.6,1,0,0
2019-12-23 10:38:00+01:00,228.9,228.9,228.9,228.9,0,0,0
2019-12-24 09:05:00+01:00,226.18,226.18,226.18,226.18,0,0,0
2019-12-24 14:00:00+01:00,228.03,228.03,228.03,228.03,1,0,0
