Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-16 11:00:00-05:00,53.54,53.54,53.54,53.54,0,0.0,0
2019-12-16 11:02:00-05:00,53.54,53.54,53.54,53.54,756,0.0,0
2019-12-16 11:03:00-05:00,53.53,53.53,53.53,53.53,1104,0.0,0
2019-12-16 11:04:00-05:00,53.54,53.54,53.54,53.54,100,0.0,0
2019-12-16 11:05:00-05:00,53.54,53.54,53.53,53.53,250,0.0,0
2019-12-16 11:07:00-05:00,53.53,53.54,53.53,53.54,6758,0.0,0
2019-12-16 11:08:00-05:00,53.54,53.54,53.53,53.53,361,0.0,0
2019-12-16 11:09:00-05:00,53.53,53.53,53.52,53.52,1571,0.0,0
2019-12-16 11:12:00-05:00,53.53,53.53,53.51,53.51,3128,0.0,0
2019-12-16 11:13:00-05:00,53.51,53.51,53.5,53.51,584,0.0,0
2019-12-16 11:14:00-05:00,53.5,53.5,53.5,53.5,500,0.0,0
2019-12-16 11:15:00-05:00,53.5,53.5,53.5,53.5,334,0.0,0
2019-12-16 11:16:00-05:00,53.51,53.51,53.51,53.51,142,0.0,0
2019-12-16 11:17:00-05:00,53.51,53.51,53.51,53.51,2653,0.0,0
2019-12-16 11:18:00-05:00,53.51,53.51,53.51,53.51,1160,0.0,0
2019-12-16 11:19:00-05:00,53.51,53.51,53.51,53.51,106,0.0,0
2019-12-16 11:21:00-05:00,53.5,53.51,53.5,53.51,1830,0.0,0
2019-12-16 11:23:00-05:00,53.5,53.51,53.5,53.51,472,0.0,0
2019-12-16 11:24:00-05:00,53.51,53.51,53.51,53.51,1629,0.0,0
2019-12-16 11:27:00-05:00,53.5,53.5,53.5,53.5,2489,0.0,0
2019-12-16 11:29:00-05:00,53.5,53.5,53.5,53.5,401,0.0,0
2019-12-16 11:33:00-05:00,53.51,53.51,53.51,53.51,459,0.0,0
2019-12-16 11:36:00-05:00,53.5,53.5,53.5,53.5,196,0.0,0
2019-12-16 11:38:00-05:00,53.5,53.5,53.5,53.5,252,0.0,0
2019-12-16 11:39:00-05:00,53.51,53.51,53.51,53.51,712,0.0,0
2019-12-16 11:40:00-05:00,53.5,53.51,53.5,53.51,1537,0.0,0
2019-12-16 11:41:00-05:00,53.5,53.5,53.5,53.5,984,0.0,0
2019-12-16 11:42:00-05:00,53.51,53.51,53.51,53.51,574,0.0,0
2019-12-16 11:43:00-05:00,53.5,53.51,53.5,53.5,2268,0.0,0
2019-12-16 11:44:00-05:00,53.51,53.51,53.5,53.5,342,0.0,0
2019-12-16 11:45:00-05:00,53.51,53.51,53.51,53.51,130,0.0,0
2019-12-16 11:46:00-05:00,53.5,53.5,53.5,53.5,3395,0.0,0
2019-12-16 11:47:00-05:00,53.5,53.5,53.5,53.5,973,0.0,0
2019-12-16 11:48:00-05:00,53.51,53.51,53.51,53.51,328,0.0,0
2019-12-16 11:49:00-05:00,53.5,53.51,53.5,53.51,715,0.0,0
2019-12-16 11:51:00-05:00,53.51,53.51,53.51,53.51,361,0.0,0
2019-12-16 11:54:00-05:00,53.5,53.5,53.5,53.5,106,0.0,0
2019-12-16 11:55:00-05:00,53.51,53.51,53.51,53.51,1385,0.0,0
2019-12-16 11:56:00-05:00,53.51,53.51,53.51,53.51,604,0.0,0
2019-12-16 11:57:00-05:00,53.51,53.51,53.51,53.51,300,0.0,0
2019-12-16 11:58:00-05:00,53.5,53.51,53.5,53.5,1242,0.0,0
2019-12-16 12:00:00-05:00,53.51,53.51,53.51,53.51,954,0.0,0
2019-12-16 12:02:00-05:00,53.5,53.51,53.5,53.51,375,0.0,0
2019-12-16 12:04:00-05:00,53.5,53.51,53.5,53.51,746,0.0,0
2019-12-16 12:05:00-05:00,53.51,53.51,53.51,53.51,244,0.0,0
2019-12-16 12:07:00-05:00,53.51,53.51,53.51,53.51,459,0.0,0
2019-12-16 12:08:00-05:00,53.51,53.51,53.51,53.51,791,0.0,0
