Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-17 17:08:00+01:00,274.43,274.43,274.43,274.43,0,0,0
2019-12-17 17:38:00+01:00,273.92,273.92,273.92,273.92,0,0,0
2019-12-17 18:08:00+01:00,274.14,274.14,274.14,274.14,0,0,0
2019-12-17 18:39:00+01:00,274.07,274.07,274.07,274.07,0,0,0
2019-12-17 19:09:00+01:00,274.01,274.01,274.01,274.01,0,0,0
2019-12-17 19:40:00+01:00,273.94,273.94,273.94,273.94,0,0,0
2019-12-17 19:50:00+01:00,273.93,273.93,273.93,273.93,0,0,0
2019-12-18 08:27:00+01:00,274.07,274.07,274.07,274.07,0,0,0
2019-12-18 08:52:00+01:00,274.07,274.07,274.07,274.07,0,0,0
2019-12-18 09:35:00+01:00,274.78,274.78,274.78,274.78,0,0,0
2019-12-18 10:05:00+01:00,274.81,274.81,274.81,274.81,0,0,0
2019-12-18 10:36:00+01:00,274.86,274.86,274.86,274.86,0,0,0
2019-12-18 11:06:00+01:00,275.08,275.08,275.08,275.08,0,0,0
2019-12-18 11:36:00+01:00,274.96,274.96,274.96,274.96,0,0,0
2019-12-18 12:07:00+01:00,274.99,274.99,274.99,274.99,0,0,0
2019-12-18 12:37:00+01:00,275.14,275.14,275.14,275.14,0,0,0
2019-12-18 13:07:00+01:00,275.19,275.19,275.19,275.19,0,0,0
2019-12-18 13:37:00+01:00,275.17,275.17,275.17,275.17,0,0,0
2019-12-18 14:08:00+01:00,275.21,275.21,275.21,275.21,0,0,0
2019-12-18 14:38:00+01:00,275.56,275.56,275.56,275.56,0,0,0
2019-12-18 15:08:00+01:00,275.31,275.31,275.31,275.31,0,0,0
2019-12-18 15:38:00+01:00,275.5,275.5,275.5,275.5,0,0,0
2019-12-18 16:08:00+01:00,275.29,275.29,275.29,275.29,0,0,0
2019-12-18 16:39:00+01:00,275.15,275.15,275.15,275.15,0,0,0
2019-12-18 17:09:00+01:00,275.28,275.28,275.28,275.28,0,0,0
2019-12-18 17:39:00+01:00,274.94,274.94,274.94,274.94,0,0,0
2019-12-18 18:10:00+01:00,274.98,274.98,274.98,274.98,0,0,0
2019-12-18 18:40:00+01:00,274.86,274.86,274.86,274.86,0,0,0
2019-12-18 19:11:00+01:00,274.92,274.92,274.92,274.92,0,0,0
2019-12-18 19:41:00+01:00,274.93,274.93,274.93,274.93,0,0,0
2019-12-18 19:50:00+01:00,275.0,275.0,275.0,275.0,0,0,0
2019-12-19 08:27:00+01:00,274.49,274.49,274.49,274.49,0,0,0
2019-12-19 08:52:00+01:00,274.51,274.51,274.51,274.51,0,0,0
