Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2019-12-17 12:30:00+11:00,6957.1,6957.5,6957.1,6957.5,0.0,0.0,0.0,
2019-12-17 12:31:00+11:00,6960.3,6960.5,6960.3,6960.5,0.0,0.0,0.0,
2019-12-17 12:32:00+11:00,6960.7,6961.6,6960.7,6961.6,0.0,0.0,0.0,
2019-12-17 12:33:00+11:00,6963.1,6963.1,6962.7,6962.7,0.0,0.0,0.0,
2019-12-17 12:34:00+11:00,6962.4,6962.4,6958.7,6958.7,0.0,0.0,0.0,
2019-12-17 12:35:00+11:00,6957.9,6960.1,6957.9,6960.1,0.0,0.0,0.0,
2019-12-17 12:36:00+11:00,6959.9,6959.9,6958.7,6958.7,0.0,0.0,0.0,
2019-12-17 12:37:00+11:00,6958.1,6958.1,6957.1,6957.1,0.0,0.0,0.0,
2019-12-17 12:38:00+11:00,6956.1,6956.1,6956.0,6956.0,0.0,0.0,0.0,
2019-12-17 12:39:00+11:00,6955.4,6955.7,6955.4,6955.7,0.0,0.0,0.0,
2019-12-17 12:40:00+11:00,6957.0,6957.0,6956.3,6956.3,0.0,0.0,0.0,
2019-12-17 12:41:00+11:00,6956.8,6956.8,6956.1,6956.1,0.0,0.0,0.0,
2019-12-17 12:42:00+11:00,6955.4,6956.2,6955.4,6956.2,0.0,0.0,0.0,
2019-12-17 12:43:00+11:00,6956.0,6957.2,6956.0,6957.2,0.0,0.0,0.0,
2019-12-17 12:44:00+11:00,6958.3,6959.0,6958.3,6959.0,0.0,0.0,0.0,
2019-12-17 12:45:00+11:00,6960.0,6960.0,6958.4,6958.4,0.0,0.0,0.0,
2019-12-17 12:46:00+11:00,6959.1,6959.8,6959.1,6959.8,0.0,0.0,0.0,
2019-12-17 12:47:00+11:00,6960.8,6960.8,6960.5,6960.5,0.0,0.0,0.0,
2019-12-17 12:48:00+11:00,6959.7,6959.7,6959.3,6959.3,0.0,0.0,0.0,
2019-12-17 12:49:00+11:00,6958.8,6958.8,6958.1,6958.1,0.0,0.0,0.0,
2019-12-17 12:50:00+11:00,6956.9,6956.9,6956.3,6956.3,0.0,0.0,0.0,
2019-12-17 12:51:00+11:00,6956.3,6956.3,6956.2,6956.2,0.0,0.0,0.0,
2019-12-17 12:52:00+11:00,6956.2,6956.2,6955.5,6955.5,0.0,0.0,0.0,
2019-12-17 12:53:00+11:00,6956.7,6957.0,6956.7,6957.0,0.0,0.0,0.0,
2019-12-17 12:54:00+11:00,6957.9,6957.9,6956.9,6956.9,0.0,0.0,0.0,
2019-12-17 12:55:00+11:00,6956.8,6956.8,6956.4,6956.4,0.0,0.0,0.0,
2019-12-17 12:56:00+11:00,6955.7,6956.6,6955.7,6956.6,0.0,0.0,0.0,
2019-12-17 12:57:00+11:00,6956.9,6956.9,6956.4,6956.4,0.0,0.0,0.0,
2019-12-17 12:58:00+11:00,6955.2,6955.2,6954.4,6954.4,0.0,0.0,0.0,
2019-12-17 12:59:00+11:00,6954.2,6954.5,6954.2,6954.5,0.0,0.0,0.0,
2019-12-17 13:00:00+11:00,6953.3,6954.4,6953.3,6954.4,0.0,0.0,0.0,
2019-12-17 13:01:00+11:00,6954.8,6954.8,6954.7,6954.7,0.0,0.0,0.0,
2019-12-17 13:02:00+11:00,6955.9,6956.7,6955.9,6956.7,0.0,0.0,0.0,
2019-12-17 13:03:00+11:00,6956.5,6956.8,6956.5,6956.8,0.0,0.0,0.0,
2019-12-17 13:04:00+11:00,6956.8,6957.1,6956.8,6957.1,0.0,0.0,0.0,
2019-12-17 13:05:00+11:00,6957.3,6957.3,6956.2,6956.2,0.0,0.0,0.0,
2019-12-17 13:06:00+11:00,6955.1,6956.7,6955.1,6956.7,0.0,0.0,0.0,
2019-12-17 13:07:00+11:00,6955.7,6955.7,6954.3,6954.3,0.0,0.0,0.0,
2019-12-17 13:08:00+11:00,6954.3,6955.2,6954.3,6955.2,0.0,0.0,0.0,
2019-12-17 13:09:00+11:00,6954.4,6954.4,6954.2,6954.2,0.0,0.0,0.0,
2019-12-17 13:10:00+11:00,6953.5,6953.9,6953.5,6953.9,0.0,0.0,0.0,
2019-12-17 13:11:00+11:00,6953.3,6953.3,6952.8,6952.8,0.0,0.0,0.0,
2019-12-17 13:12:00+11:00,6952.1,6952.1,6951.8,6951.8,0.0,0.0,0.0,
2019-12-17 13:13:00+11:00,6951.9,6952.0,6951.9,6952.0,0.0,0.0,0.0,
2019-12-17 13:14:00+11:00,6952.3,6952.3,6951.2,6951.2,0.0,0.0,0.0,
2019-12-17 13:15:00+11:00,6950.5,6950.5,6949.9,6949.9,0.0,0.0,0.0,
2019-12-17 13:16:00+11:00,6949.1,6950.4,6949.1,6950.4,0.0,0.0,0.0,
2019-12-17 13:17:00+11:00,6952.0,6954.4,6952.0,6954.4,0.0,0.0,0.0,
2019-12-17 13:18:00+11:00,6955.3,6956.2,6955.3,6956.2,0.0,0.0,0.0,
2019-12-17 13:19:00+11:00,6956.3,6956.9,6956.3,6956.9,0.0,0.0,0.0,
2019-12-17 13:20:00+11:00,6956.4,6958.3,6956.4,6958.3,0.0,0.0,0.0,
2019-12-17 13:21:00+11:00,6959.5,6959.7,6959.5,6959.7,0.0,0.0,0.0,
2019-12-17 13:22:00+11:00,6959.7,6959.7,6959.7,6959.7,0.0,0.0,0.0,
2019-12-17 13:23:00+11:00,6959.9,6959.9,6959.2,6959.2,0.0,0.0,0.0,
2019-12-17 13:24:00+11:00,6958.6,6958.6,6957.3,6957.3,0.0,0.0,0.0,
2019-12-17 13:25:00+11:00,6957.8,6957.8,6957.0,6957.0,0.0,0.0,0.0,
2019-12-17 13:26:00+11:00,6956.3,6956.3,6956.2,6956.2,0.0,0.0,0.0,
2019-12-17 13:27:00+11:00,6957.2,6958.6,6957.2,6958.6,0.0,0.0,0.0,
2019-12-17 13:28:00+11:00,6958.4,6958.4,6958.1,6958.1,0.0,0.0,0.0,
2019-12-17 13:29:00+11:00,6958.7,6959.3,6958.7,6959.3,0.0,0.0,0.0,
2019-12-17 13:30:00+11:00,6958.4,6959.1,6958.4,6959.1,0.0,0.0,0.0,
2019-12-17 13:31:00+11:00,6958.7,6958.9,6958.7,6958.9,0.0,0.0,0.0,
2019-12-17 13:32:00+11:00,6959.2,6959.2,6959.2,6959.2,0.0,0.0,0.0,
2019-12-17 13:33:00+11:00,6959.2,6959.2,6959.1,6959.1,0.0,0.0,0.0,
2019-12-17 13:34:00+11:00,6960.5,6960.9,6960.5,6960.9,0.0,0.0,0.0,
2019-12-17 13:35:00+11:00,6960.9,6960.9,6960.6,6960.6,0.0,0.0,0.0,
2019-12-17 13:36:00+11:00,6960.6,6961.5,6960.6,6961.5,0.0,0.0,0.0,
2019-12-17 13:37:00+11:00,6961.6,6961.7,6961.6,6961.7,0.0,0.0,0.0,
2019-12-17 13:38:00+11:00,6961.3,6961.3,6961.2,6961.2,0.0,0.0,0.0,
2019-12-17 13:39:00+11:00,6960.0,6960.3,6960.0,6960.3,0.0,0.0,0.0,
2019-12-17 13:40:00+11:00,6959.5,6959.5,6959.3,6959.3,0.0,0.0,0.0,
2019-12-17 13:41:00+11:00,6957.9,6957.9,6956.6,6956.6,0.0,0.0,0.0,
2019-12-17 13:42:00+11:00,6955.7,6955.7,6954.8,6954.8,0.0,0.0,0.0,
2019-12-17 13:43:00+11:00,6955.9,6956.4,6955.9,6956.4,0.0,0.0,0.0,
2019-12-17 13:44:00+11:00,6955.4,6957.1,6955.4,6957.1,0.0,0.0,0.0,
2019-12-17 13:45:00+11:00,6956.2,6958.1,6956.2,6958.1,0.0,0.0,0.0,
2019-12-17 13:46:00+11:00,6958.6,6958.7,6958.6,6958.7,0.0,0.0,0.0,
2019-12-17 13:47:00+11:00,6959.4,6960.3,6959.4,6960.3,0.0,0.0,0.0,
2019-12-17 13:48:00+11:00,6960.1,6960.1,6958.5,6958.5,0.0,0.0,0.0,
2019-12-17 13:49:00+11:00,6957.9,6958.9,6957.9,6958.9,0.0,0.0,0.0,
2019-12-17 13:50:00+11:00,6958.4,6958.4,6958.3,6958.3,0.0,0.0,0.0,
2019-12-17 13:51:00+11:00,6958.3,6959.0,6958.3,6959.0,0.0,0.0,0.0,
2019-12-17 13:52:00+11:00,6958.3,6958.3,6956.9,6956.9,0.0,0.0,0.0,
2019-12-17 13:53:00+11:00,6956.1,6956.1,6955.2,6955.2,0.0,0.0,0.0,
2019-12-17 13:54:00+11:00,6954.1,6954.3,6954.1,6954.3,0.0,0.0,0.0,
2019-12-17 13:55:00+11:00,6955.0,6955.0,6954.7,6954.7,0.0,0.0,0.0,
2019-12-17 13:56:00+11:00,6954.7,6954.7,6952.9,6952.9,0.0,0.0,0.0,
2019-12-17 13:57:00+11:00,6952.4,6952.4,6952.3,6952.3,0.0,0.0,0.0,
2019-12-17 13:58:00+11:00,6952.9,6953.6,6952.9,6953.6,0.0,0.0,0.0,
2019-12-17 13:59:00+11:00,6953.8,6953.8,6953.8,6953.8,0.0,0.0,0.0,
2019-12-17 14:00:00+11:00,6953.8,6955.2,6953.8,6955.2,0.0,0.0,0.0,
2019-12-17 14:01:00+11:00,6954.5,6954.5,6952.9,6952.9,0.0,0.0,0.0,
2019-12-17 14:02:00+11:00,6952.5,6952.5,6951.6,6951.6,0.0,0.0,0.0,
2019-12-17 14:03:00+11:00,6951.0,6951.0,6950.4,6950.4,0.0,0.0,0.0,
2019-12-17 14:04:00+11:00,6950.1,6950.1,6949.6,6949.6,0.0,0.0,0.0,
2019-12-17 14:05:00+11:00,6948.6,6950.5,6948.6,6950.5,0.0,0.0,0.0,
2019-12-17 14:06:00+11:00,6950.2,6950.9,6950.2,6950.9,0.0,0.0,0.0,
2019-12-17 14:07:00+11:00,6951.9,6953.6,6951.9,6953.6,0.0,0.0,0.0,
2019-12-17 14:08:00+11:00,6953.7,6953.7,6953.3,6953.3,0.0,0.0,0.0,
2019-12-17 14:09:00+11:00,6952.9,6954.2,6952.9,6954.2,0.0,0.0,0.0,
2019-12-17 14:10:00+11:00,6953.6,6953.9,6953.6,6953.9,0.0,0.0,0.0,
2019-12-17 14:11:00+11:00,6954.9,6954.9,6954.1,6954.1,0.0,0.0,0.0,
2019-12-17 14:12:00+11:00,6954.1,6954.1,6953.0,6953.0,0.0,0.0,0.0,
2019-12-17 14:13:00+11:00,6953.2,6953.2,6953.2,6953.2,0.0,0.0,0.0,
2019-12-17 14:14:00+11:00,6953.5,6953.9,6953.5,6953.9,0.0,0.0,0.0,
2019-12-17 14:15:00+11:00,6954.3,6954.3,6953.4,6953.4,0.0,0.0,0.0,
2019-12-17 14:16:00+11:00,6953.0,6953.0,6951.3,6951.3,0.0,0.0,0.0,
2019-12-17 14:17:00+11:00,6951.4,6951.6,6951.4,6951.6,0.0,0.0,0.0,
2019-12-17 14:18:00+11:00,6950.5,6950.5,6950.3,6950.3,0.0,0.0,0.0,
2019-12-17 14:19:00+11:00,6950.5,6950.5,6950.2,6950.2,0.0,0.0,0.0,
2019-12-17 14:20:00+11:00,6951.9,6952.8,6951.9,6952.8,0.0,0.0,0.0,
2019-12-17 14:21:00+11:00,6952.8,6952.8,6952.3,6952.3,0.0,0.0,0.0,
2019-12-17 14:22:00+11:00,6951.7,6951.7,6951.6,6951.6,0.0,0.0,0.0,
2019-12-17 14:23:00+11:00,6950.0,6950.6,6950.0,6950.6,0.0,0.0,0.0,
2019-12-17 14:24:00+11:00,6951.0,6951.2,6951.0,6951.2,0.0,0.0,0.0,
2019-12-17 14:25:00+11:00,6951.0,6951.0,6950.6,6950.6,0.0,0.0,0.0,
2019-12-17 14:26:00+11:00,6950.9,6950.9,6948.1,6948.1,0.0,0.0,0.0,
2019-12-17 14:27:00+11:00,6948.1,6948.7,6948.1,6948.7,0.0,0.0,0.0,
2019-12-17 14:28:00+11:00,6948.4,6948.4,6947.6,6947.6,0.0,0.0,0.0,
2019-12-17 14:29:00+11:00,6947.5,6947.5,6947.2,6947.2,0.0,0.0,0.0,
2019-12-17 14:30:00+11:00,6946.6,6946.8,6946.6,6946.8,0.0,0.0,0.0,
2019-12-17 14:31:00+11:00,6947.3,6947.3,6946.5,6946.5,0.0,0.0,0.0,
2019-12-17 14:32:00+11:00,6946.9,6946.9,6946.2,6946.2,0.0,0.0,0.0,
2019-12-17 14:33:00+11:00,6945.6,6945.6,6945.4,6945.4,0.0,0.0,0.0,
2019-12-17 14:34:00+11:00,6945.3,6945.5,6945.3,6945.5,0.0,0.0,0.0,
2019-12-17 14:35:00+11:00,6945.1,6945.1,6944.9,6944.9,0.0,0.0,0.0,
2019-12-17 14:36:00+11:00,6945.1,6946.2,6945.1,6946.2,0.0,0.0,0.0,
2019-12-17 14:37:00+11:00,6946.2,6946.2,6945.2,6945.2,0.0,0.0,0.0,
2019-12-17 14:38:00+11:00,6944.8,6944.8,6943.8,6943.8,0.0,0.0,0.0,
2019-12-17 14:39:00+11:00,6942.8,6943.0,6942.8,6943.0,0.0,0.0,0.0,
2019-12-17 14:40:00+11:00,6942.8,6943.9,6942.8,6943.9,0.0,0.0,0.0,
2019-12-17 14:41:00+11:00,6944.4,6946.4,6944.4,6946.4,0.0,0.0,0.0,
2019-12-17 14:42:00+11:00,6946.5,6946.5,6946.3,6946.3,0.0,0.0,0.0,
2019-12-17 14:43:00+11:00,6946.0,6946.0,6945.5,6945.5,0.0,0.0,0.0,
2019-12-17 14:44:00+11:00,6946.0,6946.0,6945.5,6945.5,0.0,0.0,0.0,
2019-12-17 14:45:00+11:00,6945.3,6945.3,6945.1,6945.1,0.0,0.0,0.0,
2019-12-17 14:46:00+11:00,6944.5,6944.8,6944.5,6944.8,0.0,0.0,0.0,
2019-12-17 14:47:00+11:00,6944.5,6945.8,6944.5,6945.8,0.0,0.0,0.0,
2019-12-17 14:48:00+11:00,6948.1,6948.2,6948.1,6948.2,0.0,0.0,0.0,
2019-12-17 14:49:00+11:00,6947.5,6947.5,6947.3,6947.3,0.0,0.0,0.0,
2019-12-17 14:50:00+11:00,6948.0,6948.0,6947.6,6947.6,0.0,0.0,0.0,
2019-12-17 14:51:00+11:00,6947.0,6949.3,6947.0,6949.3,0.0,0.0,0.0,
2019-12-17 14:52:00+11:00,6949.9,6951.5,6949.9,6951.5,0.0,0.0,0.0,
2019-12-17 14:53:00+11:00,6951.1,6951.2,6951.1,6951.2,0.0,0.0,0.0,
2019-12-17 14:54:00+11:00,6951.3,6951.4,6951.3,6951.4,0.0,0.0,0.0,
2019-12-17 14:55:00+11:00,6952.6,6952.6,6952.3,6952.3,0.0,0.0,0.0,
2019-12-17 14:56:00+11:00,6950.4,6951.1,6950.4,6951.1,0.0,0.0,0.0,
2019-12-17 14:57:00+11:00,6952.7,6952.7,6952.3,6952.3,0.0,0.0,0.0,
2019-12-17 14:58:00+11:00,6951.9,6951.9,6951.4,6951.4,0.0,0.0,0.0,
2019-12-17 14:59:00+11:00,6951.5,6951.5,6950.9,6950.9,0.0,0.0,0.0,
2019-12-17 15:00:00+11:00,6949.8,6949.8,6948.9,6948.9,0.0,0.0,0.0,
2019-12-17 15:01:00+11:00,6949.2,6950.7,6949.2,6950.7,0.0,0.0,0.0,
2019-12-17 15:02:00+11:00,6949.7,6950.6,6949.7,6950.6,0.0,0.0,0.0,
2019-12-17 15:03:00+11:00,6950.3,6950.3,6948.7,6948.7,0.0,0.0,0.0,
2019-12-17 15:04:00+11:00,6949.1,6950.3,6949.1,6950.3,0.0,0.0,0.0,
2019-12-17 15:05:00+11:00,6951.8,6951.8,6951.3,6951.3,0.0,0.0,0.0,
2019-12-17 15:06:00+11:00,6951.4,6951.4,6951.1,6951.1,0.0,0.0,0.0,
2019-12-17 15:07:00+11:00,6951.1,6951.3,6951.1,6951.3,0.0,0.0,0.0,
2019-12-17 15:08:00+11:00,6951.5,6951.5,6951.2,6951.2,0.0,0.0,0.0,
2019-12-17 15:09:00+11:00,6949.8,6949.8,6949.5,6949.5,0.0,0.0,0.0,
2019-12-17 15:10:00+11:00,6949.4,6949.4,6948.9,6948.9,0.0,0.0,0.0,
2019-12-17 15:11:00+11:00,6948.8,6948.8,6948.2,6948.2,0.0,0.0,0.0,
2019-12-17 15:12:00+11:00,6947.9,6948.9,6947.9,6948.9,0.0,0.0,0.0,
2019-12-17 15:13:00+11:00,6948.5,6948.5,6948.5,6948.5,0.0,0.0,0.0,
2019-12-17 15:14:00+11:00,6948.8,6948.8,6948.7,6948.7,0.0,0.0,0.0,
2019-12-17 15:15:00+11:00,6948.0,6948.5,6948.0,6948.5,0.0,0.0,0.0,
2019-12-17 15:16:00+11:00,6949.3,6949.5,6949.3,6949.5,0.0,0.0,0.0,
2019-12-17 15:17:00+11:00,6950.7,6950.9,6950.7,6950.9,0.0,0.0,0.0,
2019-12-17 15:18:00+11:00,6950.4,6950.4,6949.7,6949.7,0.0,0.0,0.0,
2019-12-17 15:19:00+11:00,6949.1,6949.4,6949.1,6949.4,0.0,0.0,0.0,
2019-12-17 15:20:00+11:00,6949.5,6949.6,6949.5,6949.6,0.0,0.0,0.0,
2019-12-17 15:21:00+11:00,6949.8,6950.1,6949.8,6950.1,0.0,0.0,0.0,
2019-12-17 15:22:00+11:00,6950.1,6950.1,6949.7,6949.7,0.0,0.0,0.0,
2019-12-17 15:23:00+11:00,6949.3,6949.3,6948.5,6948.5,0.0,0.0,0.0,
2019-12-17 15:24:00+11:00,6948.3,6948.4,6948.3,6948.4,0.0,0.0,0.0,
2019-12-17 15:25:00+11:00,6948.3,6949.8,6948.3,6949.8,0.0,0.0,0.0,
2019-12-17 15:26:00+11:00,6949.7,6949.8,6949.7,6949.8,0.0,0.0,0.0,
2019-12-17 15:27:00+11:00,6949.0,6949.0,6949.0,6949.0,0.0,0.0,0.0,
2019-12-17 15:28:00+11:00,6948.1,6948.1,6947.1,6947.1,0.0,0.0,0.0,
2019-12-17 15:29:00+11:00,6947.5,6947.5,6947.1,6947.1,0.0,0.0,0.0,
2019-12-17 15:30:00+11:00,6946.6,6946.6,6946.4,6946.4,0.0,0.0,0.0,
2019-12-17 15:31:00+11:00,6946.2,6946.2,6945.8,6945.8,0.0,0.0,0.0,
2019-12-17 15:32:00+11:00,6945.3,6945.9,6945.3,6945.9,0.0,0.0,0.0,
2019-12-17 15:33:00+11:00,6947.9,6947.9,6947.7,6947.7,0.0,0.0,0.0,
2019-12-17 15:34:00+11:00,6947.5,6947.5,6947.5,6947.5,0.0,0.0,0.0,
2019-12-17 15:35:00+11:00,6948.3,6950.3,6948.3,6950.3,0.0,0.0,0.0,
2019-12-17 15:36:00+11:00,6950.0,6950.0,6949.4,6949.4,0.0,0.0,0.0,
2019-12-17 15:37:00+11:00,6949.1,6950.2,6949.1,6950.2,0.0,0.0,0.0,
2019-12-17 15:38:00+11:00,6950.3,6950.3,6950.3,6950.3,0.0,0.0,0.0,
2019-12-17 15:39:00+11:00,6949.5,6949.5,6949.1,6949.1,0.0,0.0,0.0,
2019-12-17 15:40:00+11:00,6948.9,6948.9,6948.3,6948.3,0.0,0.0,0.0,
2019-12-17 15:41:00+11:00,6948.3,6948.3,6947.5,6947.5,0.0,0.0,0.0,
2019-12-17 15:42:00+11:00,6947.3,6947.3,6947.1,6947.1,0.0,0.0,0.0,
