Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-20 11:21:00+01:00,57.3,57.3,57.3,57.3,0,0,0
2019-12-20 11:56:00+01:00,57.28,57.28,57.28,57.28,1899,0,0
2019-12-20 13:52:00+01:00,57.28,57.28,57.28,57.28,2946,0,0
2019-12-20 14:14:00+01:00,57.31,57.31,57.31,57.31,105,0,0
2019-12-20 14:50:00+01:00,57.24,57.24,57.23,57.23,2460,0,0
2019-12-20 14:58:00+01:00,57.25,57.25,57.25,57.25,9,0,0
2019-12-23 09:00:00+01:00,57.5,57.5,57.5,57.5,13,0,0
