Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 09:04:00+01:00,234.75,234.75,234.75,234.75,0,0,0
2019-12-18 09:19:00+01:00,235.24,235.24,235.24,235.24,20,0,0
2019-12-18 09:24:00+01:00,234.81,234.81,234.81,234.81,0,0,0
2019-12-18 09:46:00+01:00,234.91,234.91,234.91,234.91,168,0,0
2019-12-18 10:00:00+01:00,234.96,234.96,234.96,234.96,5,0,0
2019-12-18 10:42:00+01:00,235.64,235.64,235.64,235.64,100,0,0
2019-12-18 11:37:00+01:00,235.46,235.46,235.45,235.45,230,0,0
2019-12-18 11:45:00+01:00,235.64,235.64,235.64,235.64,7,0,0
2019-12-18 11:56:00+01:00,235.25,235.25,235.25,235.25,19,0,0
2019-12-18 12:59:00+01:00,235.69,235.69,235.69,235.69,6,0,0
2019-12-18 13:02:00+01:00,235.36,235.36,235.35,235.35,210,0,0
2019-12-18 13:03:00+01:00,235.36,235.36,235.35,235.35,420,0,0
2019-12-18 13:04:00+01:00,235.35,235.35,235.35,235.35,85,0,0
2019-12-18 13:12:00+01:00,235.45,235.45,235.45,235.45,0,0,0
2019-12-18 13:19:00+01:00,235.69,235.69,235.69,235.69,1355,0,0
2019-12-18 13:44:00+01:00,235.01,235.01,235.0,235.0,215,0,0
2019-12-18 14:16:00+01:00,235.07,235.07,235.07,235.07,25,0,0
2019-12-18 15:36:00+01:00,234.9,234.9,234.9,234.9,1,0,0
2019-12-18 16:54:00+01:00,235.09,235.09,235.09,235.09,1,0,0
2019-12-19 09:04:00+01:00,234.55,234.55,234.55,234.55,19,0,0
2019-12-19 09:12:00+01:00,235.0,235.0,235.0,235.0,530,0,0
2019-12-19 10:06:00+01:00,234.55,234.55,234.55,234.55,40,0,0
2019-12-19 10:37:00+01:00,234.15,234.15,234.15,234.15,527,0,0
2019-12-19 11:23:00+01:00,234.38,234.39,234.38,234.39,292,0,0
2019-12-19 13:12:00+01:00,234.18,234.18,234.18,234.18,0,0,0
2019-12-19 13:21:00+01:00,234.41,234.41,234.41,234.41,1423,0,0
2019-12-19 13:33:00+01:00,234.01,234.01,234.01,234.01,1310,0,0
2019-12-19 13:36:00+01:00,234.29,234.29,234.29,234.29,178,0,0
2019-12-19 14:11:00+01:00,234.23,234.23,234.23,234.23,4,0,0
2019-12-19 14:21:00+01:00,234.39,234.39,234.39,234.39,2,0,0
2019-12-19 15:44:00+01:00,234.16,234.16,234.16,234.16,3,0,0
2019-12-19 15:48:00+01:00,234.52,234.52,234.52,234.52,5,0,0
2019-12-19 15:50:00+01:00,234.48,234.49,234.48,234.49,111,0,0
2019-12-19 16:09:00+01:00,234.4,234.4,234.4,234.4,14,0,0
2019-12-19 16:27:00+01:00,234.2,234.2,234.2,234.2,14,0,0
2019-12-19 16:44:00+01:00,234.25,234.25,234.25,234.25,14,0,0
2019-12-19 17:01:00+01:00,234.2,234.2,234.2,234.2,14,0,0
2019-12-19 17:18:00+01:00,234.4,234.4,234.4,234.4,14,0,0
2019-12-19 17:20:00+01:00,234.3,234.3,234.3,234.3,272,0,0
2019-12-19 17:29:00+01:00,234.6,234.6,234.55,234.55,13,0,0
2019-12-20 09:04:00+01:00,234.99,234.99,234.99,234.99,0,0,0
2019-12-20 11:01:00+01:00,233.95,233.96,233.95,233.96,202,0,0
2019-12-20 12:09:00+01:00,234.3,234.3,234.3,234.3,20,0,0
2019-12-20 12:10:00+01:00,234.3,234.3,234.3,234.3,53,0,0
2019-12-20 12:28:00+01:00,234.35,234.35,234.35,234.35,25,0,0
2019-12-20 13:01:00+01:00,234.0,234.0,234.0,234.0,120,0,0
2019-12-20 13:12:00+01:00,234.25,234.25,234.25,234.25,0,0,0
2019-12-20 13:54:00+01:00,234.45,234.45,234.45,234.45,533,0,0
2019-12-20 14:17:00+01:00,234.5,234.5,234.5,234.5,6,0,0
2019-12-20 14:42:00+01:00,234.0,234.0,234.0,234.0,750,0,0
2019-12-20 15:36:00+01:00,233.86,233.86,233.86,233.86,1,0,0
2019-12-20 16:32:00+01:00,234.2,234.2,234.2,234.2,286,0,0
2019-12-23 09:04:00+01:00,235.0,235.0,235.0,235.0,0,0,0
2019-12-23 10:44:00+01:00,235.19,235.19,235.19,235.19,11,0,0
2019-12-23 10:49:00+01:00,235.19,235.19,235.19,235.19,23,0,0
2019-12-23 10:56:00+01:00,234.86,234.86,234.86,234.86,5,0,0
2019-12-23 11:13:00+01:00,235.18,235.18,235.18,235.18,21,0,0
2019-12-23 11:35:00+01:00,235.04,235.05,235.04,235.05,405,0,0
2019-12-23 12:13:00+01:00,234.89,234.89,234.89,234.89,28,0,0
2019-12-23 13:12:00+01:00,234.78,234.78,234.78,234.78,0,0,0
2019-12-23 13:45:00+01:00,234.82,234.82,234.82,234.82,516,0,0
2019-12-23 14:32:00+01:00,235.24,235.24,235.24,235.24,5,0,0
2019-12-23 15:36:00+01:00,235.09,235.09,234.56,234.56,49,0,0
2019-12-23 16:40:00+01:00,234.94,234.94,234.94,234.94,20,0,0
2019-12-23 16:52:00+01:00,234.79,234.79,234.79,234.79,0,0,0
