Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 09:20:00+09:00,29790.0,29790.0,29780.0,29780.0,18,0,0
2019-12-18 09:21:00+09:00,29780.0,29780.0,29780.0,29780.0,5,0,0
2019-12-18 09:22:00+09:00,29780.0,29780.0,29765.0,29765.0,4284,0,0
2019-12-18 09:24:00+09:00,29730.0,29730.0,29710.0,29710.0,3640,0,0
2019-12-18 09:27:00+09:00,29740.0,29740.0,29740.0,29740.0,5,0,0
2019-12-18 09:30:00+09:00,29700.0,29710.0,29700.0,29710.0,3005,0,0
2019-12-18 09:32:00+09:00,29700.0,29700.0,29700.0,29700.0,50,0,0
2019-12-18 09:33:00+09:00,29715.0,29715.0,29715.0,29715.0,5,0,0
2019-12-18 09:34:00+09:00,29730.0,29730.0,29730.0,29730.0,1,0,0
2019-12-18 09:36:00+09:00,29725.0,29725.0,29725.0,29725.0,5,0,0
2019-12-18 09:39:00+09:00,29695.0,29695.0,29695.0,29695.0,5,0,0
2019-12-18 09:42:00+09:00,29705.0,29705.0,29705.0,29705.0,5,0,0
2019-12-18 09:44:00+09:00,29675.0,29675.0,29675.0,29675.0,2,0,0
2019-12-18 09:45:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 09:48:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 09:50:00+09:00,29660.0,29660.0,29660.0,29660.0,1,0,0
2019-12-18 09:51:00+09:00,29650.0,29650.0,29650.0,29650.0,5,0,0
2019-12-18 09:52:00+09:00,29625.0,29625.0,29620.0,29620.0,31,0,0
2019-12-18 09:53:00+09:00,29615.0,29615.0,29605.0,29605.0,80,0,0
2019-12-18 09:54:00+09:00,29620.0,29620.0,29620.0,29620.0,5,0,0
2019-12-18 09:56:00+09:00,29580.0,29580.0,29580.0,29580.0,5,0,0
2019-12-18 09:57:00+09:00,29580.0,29580.0,29580.0,29580.0,5,0,0
2019-12-18 10:00:00+09:00,29580.0,29580.0,29580.0,29580.0,30,0,0
2019-12-18 10:01:00+09:00,29555.0,29555.0,29555.0,29555.0,4,0,0
2019-12-18 10:03:00+09:00,29560.0,29560.0,29560.0,29560.0,0,0,0
2019-12-18 10:06:00+09:00,29570.0,29570.0,29570.0,29570.0,35469,0,0
2019-12-18 10:09:00+09:00,29570.0,29575.0,29570.0,29575.0,13,0,0
2019-12-18 10:10:00+09:00,29585.0,29585.0,29585.0,29585.0,1,0,0
2019-12-18 10:12:00+09:00,29595.0,29595.0,29595.0,29595.0,5,0,0
2019-12-18 10:15:00+09:00,29610.0,29610.0,29610.0,29610.0,5,0,0
2019-12-18 10:18:00+09:00,29625.0,29625.0,29625.0,29625.0,0,0,0
2019-12-18 10:20:00+09:00,29625.0,29625.0,29625.0,29625.0,47017,0,0
2019-12-18 10:21:00+09:00,29635.0,29635.0,29625.0,29625.0,29,0,0
2019-12-18 10:24:00+09:00,29620.0,29620.0,29620.0,29620.0,5,0,0
2019-12-18 10:27:00+09:00,29625.0,29625.0,29625.0,29625.0,5,0,0
2019-12-18 10:30:00+09:00,29625.0,29625.0,29625.0,29625.0,5,0,0
2019-12-18 10:33:00+09:00,29655.0,29655.0,29655.0,29655.0,5,0,0
2019-12-18 10:36:00+09:00,29645.0,29650.0,29645.0,29650.0,6180,0,0
2019-12-18 10:39:00+09:00,29650.0,29650.0,29640.0,29640.0,24,0,0
2019-12-18 10:41:00+09:00,29630.0,29630.0,29630.0,29630.0,200,0,0
2019-12-18 10:42:00+09:00,29650.0,29650.0,29650.0,29650.0,5,0,0
2019-12-18 10:45:00+09:00,29635.0,29635.0,29635.0,29635.0,5,0,0
2019-12-18 10:48:00+09:00,29645.0,29645.0,29645.0,29645.0,5,0,0
2019-12-18 10:51:00+09:00,29655.0,29655.0,29655.0,29655.0,5,0,0
2019-12-18 10:54:00+09:00,29670.0,29670.0,29655.0,29655.0,5745,0,0
2019-12-18 10:57:00+09:00,29670.0,29670.0,29670.0,29670.0,5,0,0
2019-12-18 10:59:00+09:00,29650.0,29650.0,29650.0,29650.0,9146,0,0
2019-12-18 11:00:00+09:00,29655.0,29655.0,29655.0,29655.0,5,0,0
2019-12-18 11:02:00+09:00,29650.0,29660.0,29650.0,29660.0,38,0,0
2019-12-18 11:03:00+09:00,29660.0,29660.0,29650.0,29650.0,17,0,0
2019-12-18 11:06:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 11:07:00+09:00,29660.0,29660.0,29660.0,29660.0,12,0,0
2019-12-18 11:08:00+09:00,29665.0,29665.0,29665.0,29665.0,12,0,0
2019-12-18 11:09:00+09:00,29665.0,29670.0,29665.0,29670.0,17,0,0
2019-12-18 11:12:00+09:00,29670.0,29670.0,29670.0,29670.0,5,0,0
2019-12-18 11:15:00+09:00,29685.0,29685.0,29685.0,29685.0,5,0,0
2019-12-18 11:18:00+09:00,29690.0,29690.0,29690.0,29690.0,5,0,0
2019-12-18 11:20:00+09:00,29680.0,29680.0,29680.0,29680.0,1340,0,0
2019-12-18 11:21:00+09:00,29685.0,29685.0,29685.0,29685.0,5,0,0
2019-12-18 11:22:00+09:00,29685.0,29685.0,29685.0,29685.0,29,0,0
2019-12-18 11:24:00+09:00,29690.0,29690.0,29690.0,29690.0,5,0,0
2019-12-18 11:27:00+09:00,29690.0,29690.0,29690.0,29690.0,5,0,0
2019-12-18 11:28:00+09:00,29680.0,29680.0,29680.0,29680.0,1,0,0
2019-12-18 11:30:00+09:00,29685.0,29685.0,29685.0,29685.0,5,0,0
2019-12-18 11:31:00+09:00,29685.0,29685.0,29685.0,29685.0,1,0,0
2019-12-18 11:33:00+09:00,29680.0,29680.0,29680.0,29680.0,5,0,0
2019-12-18 11:36:00+09:00,29685.0,29685.0,29685.0,29685.0,5,0,0
2019-12-18 11:37:00+09:00,29670.0,29670.0,29670.0,29670.0,82,0,0
2019-12-18 11:38:00+09:00,29670.0,29670.0,29670.0,29670.0,82,0,0
2019-12-18 11:39:00+09:00,29680.0,29680.0,29680.0,29680.0,5,0,0
2019-12-18 11:40:00+09:00,29675.0,29675.0,29675.0,29675.0,82,0,0
2019-12-18 11:42:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 11:43:00+09:00,29670.0,29670.0,29670.0,29670.0,164,0,0
2019-12-18 11:45:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 11:46:00+09:00,29665.0,29665.0,29665.0,29665.0,82,0,0
2019-12-18 11:47:00+09:00,29670.0,29670.0,29670.0,29670.0,200,0,0
2019-12-18 11:48:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 11:50:00+09:00,29665.0,29665.0,29665.0,29665.0,82,0,0
2019-12-18 11:51:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 11:52:00+09:00,29655.0,29655.0,29655.0,29655.0,82,0,0
2019-12-18 11:53:00+09:00,29655.0,29655.0,29650.0,29650.0,1082,0,0
2019-12-18 11:54:00+09:00,29650.0,29655.0,29650.0,29650.0,11728,0,0
2019-12-18 11:55:00+09:00,29650.0,29650.0,29645.0,29645.0,21527,0,0
2019-12-18 11:56:00+09:00,29645.0,29645.0,29640.0,29640.0,7512,0,0
2019-12-18 11:57:00+09:00,29635.0,29645.0,29635.0,29645.0,7505,0,0
2019-12-18 11:58:00+09:00,29645.0,29645.0,29645.0,29645.0,13770,0,0
2019-12-18 11:59:00+09:00,29645.0,29650.0,29645.0,29645.0,16500,0,0
2019-12-18 12:00:00+09:00,29645.0,29645.0,29645.0,29645.0,16730,0,0
2019-12-18 12:01:00+09:00,29645.0,29645.0,29645.0,29645.0,9386,0,0
2019-12-18 12:02:00+09:00,29655.0,29655.0,29655.0,29655.0,1359,0,0
2019-12-18 12:03:00+09:00,29660.0,29660.0,29655.0,29655.0,505,0,0
2019-12-18 12:04:00+09:00,29650.0,29655.0,29650.0,29655.0,1500,0,0
2019-12-18 12:05:00+09:00,29650.0,29655.0,29650.0,29655.0,2584,0,0
2019-12-18 12:06:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:09:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:10:00+09:00,29650.0,29650.0,29650.0,29650.0,465,0,0
2019-12-18 12:11:00+09:00,29655.0,29655.0,29655.0,29655.0,465,0,0
2019-12-18 12:12:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:15:00+09:00,29670.0,29670.0,29670.0,29670.0,5,0,0
2019-12-18 12:18:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 12:21:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 12:24:00+09:00,29680.0,29680.0,29680.0,29680.0,5,0,0
2019-12-18 12:27:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 12:28:00+09:00,29665.0,29665.0,29665.0,29665.0,7575,0,0
2019-12-18 12:30:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 12:33:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:34:00+09:00,29650.0,29650.0,29650.0,29650.0,149,0,0
2019-12-18 12:36:00+09:00,29655.0,29655.0,29655.0,29655.0,5,0,0
2019-12-18 12:39:00+09:00,29670.0,29670.0,29670.0,29670.0,5,0,0
2019-12-18 12:41:00+09:00,29670.0,29670.0,29670.0,29670.0,1,0,0
2019-12-18 12:42:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 12:43:00+09:00,29665.0,29665.0,29665.0,29665.0,2444,0,0
2019-12-18 12:45:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 12:48:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:51:00+09:00,29660.0,29660.0,29660.0,29660.0,2586,0,0
2019-12-18 12:54:00+09:00,29660.0,29660.0,29660.0,29660.0,5,0,0
2019-12-18 12:57:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-18 13:00:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 13:03:00+09:00,29650.0,29650.0,29650.0,29650.0,5,0,0
2019-12-18 13:06:00+09:00,29650.0,29650.0,29650.0,29650.0,5,0,0
2019-12-18 13:09:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 13:10:00+09:00,29660.0,29660.0,29660.0,29660.0,253,0,0
2019-12-18 13:12:00+09:00,29650.0,29650.0,29650.0,29650.0,5,0,0
2019-12-18 13:15:00+09:00,29645.0,29645.0,29645.0,29645.0,5,0,0
2019-12-18 13:18:00+09:00,29655.0,29655.0,29655.0,29655.0,5,0,0
2019-12-18 13:21:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 13:24:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-18 13:27:00+09:00,29655.0,29655.0,29645.0,29645.0,4352,0,0
2019-12-18 13:28:00+09:00,29645.0,29645.0,29640.0,29640.0,3900,0,0
2019-12-18 13:29:00+09:00,29640.0,29640.0,29640.0,29640.0,8000,0,0
2019-12-18 13:30:00+09:00,29640.0,29640.0,29640.0,29640.0,3005,0,0
2019-12-18 13:33:00+09:00,29635.0,29635.0,29635.0,29635.0,5,0,0
2019-12-18 13:35:00+09:00,29635.0,29635.0,29635.0,29635.0,500,0,0
2019-12-18 13:36:00+09:00,29640.0,29640.0,29640.0,29640.0,5,0,0
2019-12-18 13:39:00+09:00,29635.0,29635.0,29635.0,29635.0,5,0,0
2019-12-18 13:40:00+09:00,29635.0,29635.0,29635.0,29635.0,485,0,0
2019-12-18 13:41:00+09:00,29645.0,29645.0,29645.0,29645.0,376,0,0
2019-12-18 13:42:00+09:00,29645.0,29645.0,29645.0,29645.0,97,0,0
2019-12-18 13:43:00+09:00,29645.0,29645.0,29645.0,29645.0,595,0,0
2019-12-18 13:45:00+09:00,29640.0,29640.0,29640.0,29640.0,1105,0,0
2019-12-18 13:46:00+09:00,29630.0,29630.0,29630.0,29630.0,500,0,0
2019-12-18 13:47:00+09:00,29640.0,29640.0,29640.0,29640.0,545,0,0
2019-12-18 13:48:00+09:00,29640.0,29640.0,29640.0,29640.0,5,0,0
2019-12-18 13:49:00+09:00,29640.0,29640.0,29640.0,29640.0,595,0,0
2019-12-18 13:50:00+09:00,29640.0,29640.0,29640.0,29640.0,595,0,0
2019-12-18 13:51:00+09:00,29630.0,29630.0,29630.0,29630.0,630,0,0
2019-12-18 13:54:00+09:00,29640.0,29640.0,29640.0,29640.0,5,0,0
2019-12-18 13:56:00+09:00,29640.0,29645.0,29640.0,29645.0,2557,0,0
2019-12-18 13:57:00+09:00,29640.0,29640.0,29640.0,29640.0,376,0,0
2019-12-18 13:58:00+09:00,29630.0,29630.0,29620.0,29620.0,805,0,0
2019-12-18 13:59:00+09:00,29620.0,29620.0,29620.0,29620.0,729,0,0
2019-12-18 14:00:00+09:00,29625.0,29625.0,29625.0,29625.0,800,0,0
2019-12-18 14:01:00+09:00,29625.0,29625.0,29625.0,29625.0,1400,0,0
2019-12-18 14:02:00+09:00,29620.0,29620.0,29620.0,29620.0,1400,0,0
2019-12-18 14:04:00+09:00,29600.0,29600.0,29600.0,29600.0,50,0,0
2019-12-18 14:06:00+09:00,29610.0,29610.0,29610.0,29610.0,25,0,0
2019-12-18 14:08:00+09:00,29605.0,29605.0,29605.0,29605.0,1000,0,0
2019-12-18 14:10:00+09:00,29615.0,29615.0,29615.0,29615.0,1000,0,0
2019-12-18 14:11:00+09:00,29605.0,29610.0,29605.0,29610.0,1002,0,0
2019-12-18 14:12:00+09:00,29610.0,29610.0,29605.0,29605.0,2000,0,0
2019-12-18 14:13:00+09:00,29610.0,29610.0,29605.0,29605.0,2000,0,0
2019-12-18 14:14:00+09:00,29585.0,29585.0,29585.0,29585.0,1,0,0
2019-12-18 14:15:00+09:00,29595.0,29605.0,29595.0,29605.0,2001,0,0
2019-12-18 14:17:00+09:00,29620.0,29620.0,29620.0,29620.0,1000,0,0
2019-12-18 14:18:00+09:00,29620.0,29630.0,29620.0,29630.0,2429,0,0
2019-12-18 14:19:00+09:00,29625.0,29640.0,29625.0,29640.0,1586,0,0
2019-12-18 14:20:00+09:00,29645.0,29645.0,29645.0,29645.0,997,0,0
2019-12-18 14:21:00+09:00,29640.0,29640.0,29640.0,29640.0,86,0,0
2019-12-18 14:22:00+09:00,29630.0,29640.0,29630.0,29640.0,1083,0,0
2019-12-18 14:23:00+09:00,29640.0,29645.0,29640.0,29645.0,869,0,0
2019-12-18 14:24:00+09:00,29640.0,29640.0,29640.0,29640.0,86,0,0
2019-12-18 14:25:00+09:00,29645.0,29645.0,29635.0,29635.0,1995,0,0
2019-12-18 14:27:00+09:00,29640.0,29645.0,29635.0,29645.0,1169,0,0
2019-12-18 14:29:00+09:00,29640.0,29645.0,29640.0,29645.0,87,0,0
2019-12-18 14:30:00+09:00,29660.0,29660.0,29660.0,29660.0,86,0,0
2019-12-18 14:31:00+09:00,29660.0,29660.0,29660.0,29660.0,1,0,0
2019-12-18 14:32:00+09:00,29660.0,29660.0,29660.0,29660.0,85,0,0
2019-12-18 14:33:00+09:00,29655.0,29660.0,29655.0,29660.0,87,0,0
2019-12-18 14:34:00+09:00,29665.0,29665.0,29665.0,29665.0,86,0,0
2019-12-18 14:35:00+09:00,29665.0,29665.0,29665.0,29665.0,1,0,0
2019-12-18 14:36:00+09:00,29665.0,29670.0,29665.0,29665.0,116,0,0
2019-12-18 14:37:00+09:00,29670.0,29670.0,29670.0,29670.0,86,0,0
2019-12-18 14:39:00+09:00,29670.0,29670.0,29670.0,29670.0,87,0,0
2019-12-18 14:40:00+09:00,29665.0,29670.0,29665.0,29670.0,87,0,0
2019-12-18 14:41:00+09:00,29670.0,29670.0,29670.0,29670.0,85,0,0
2019-12-18 14:43:00+09:00,29665.0,29665.0,29665.0,29665.0,1,0,0
2019-12-18 14:44:00+09:00,29665.0,29670.0,29665.0,29670.0,87,0,0
2019-12-18 14:45:00+09:00,29665.0,29665.0,29665.0,29665.0,85,0,0
2019-12-18 14:46:00+09:00,29660.0,29660.0,29655.0,29655.0,2,0,0
2019-12-18 14:47:00+09:00,29655.0,29655.0,29650.0,29655.0,173,0,0
2019-12-18 14:48:00+09:00,29655.0,29655.0,29655.0,29655.0,86,0,0
2019-12-18 14:50:00+09:00,29655.0,29655.0,29655.0,29655.0,87,0,0
2019-12-18 14:51:00+09:00,29655.0,29660.0,29655.0,29660.0,86,0,0
2019-12-18 14:52:00+09:00,29655.0,29655.0,29655.0,29655.0,86,0,0
2019-12-18 14:54:00+09:00,29645.0,29660.0,29645.0,29660.0,87,0,0
2019-12-18 14:55:00+09:00,29655.0,29660.0,29655.0,29660.0,86,0,0
2019-12-18 14:57:00+09:00,29660.0,29660.0,29660.0,29660.0,86,0,0
2019-12-18 14:58:00+09:00,29665.0,29665.0,29660.0,29660.0,88,0,0
2019-12-18 14:59:00+09:00,29660.0,29660.0,29660.0,29660.0,86,0,0
2019-12-19 09:19:00+09:00,0.0,29755.0,0.0,29755.0,10,0,0
2019-12-19 09:21:00+09:00,29765.0,29765.0,29725.0,29725.0,16495,0,0
2019-12-19 09:24:00+09:00,29730.0,29730.0,29730.0,29730.0,5,0,0
2019-12-19 09:27:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 09:28:00+09:00,29695.0,29705.0,29695.0,29705.0,6,0,0
2019-12-19 09:30:00+09:00,29715.0,29715.0,29715.0,29715.0,5,0,0
2019-12-19 09:33:00+09:00,29725.0,29725.0,29725.0,29725.0,5,0,0
2019-12-19 09:34:00+09:00,29700.0,29700.0,29700.0,29700.0,13,0,0
2019-12-19 09:36:00+09:00,29705.0,29705.0,29705.0,29705.0,5,0,0
2019-12-19 09:39:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 09:42:00+09:00,29745.0,29745.0,29745.0,29745.0,5,0,0
2019-12-19 09:45:00+09:00,29750.0,29750.0,29750.0,29750.0,5,0,0
2019-12-19 09:46:00+09:00,29735.0,29735.0,29735.0,29735.0,3,0,0
2019-12-19 09:48:00+09:00,29740.0,29740.0,29740.0,29740.0,5,0,0
2019-12-19 09:51:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 09:54:00+09:00,29735.0,29735.0,29730.0,29730.0,10,0,0
2019-12-19 09:56:00+09:00,29730.0,29730.0,29730.0,29730.0,2,0,0
2019-12-19 09:57:00+09:00,29735.0,29735.0,29715.0,29715.0,25,0,0
2019-12-19 10:00:00+09:00,29700.0,29705.0,29700.0,29705.0,30,0,0
2019-12-19 10:03:00+09:00,29705.0,29705.0,29705.0,29705.0,0,0,0
2019-12-19 10:04:00+09:00,29710.0,29710.0,29705.0,29705.0,17073,0,0
2019-12-19 10:05:00+09:00,29700.0,29700.0,29695.0,29695.0,36,0,0
2019-12-19 10:06:00+09:00,29700.0,29705.0,29695.0,29695.0,39,0,0
2019-12-19 10:08:00+09:00,29685.0,29685.0,29685.0,29685.0,20,0,0
2019-12-19 10:09:00+09:00,29685.0,29685.0,29670.0,29670.0,16,0,0
2019-12-19 10:12:00+09:00,29695.0,29705.0,29695.0,29705.0,5,0,0
2019-12-19 10:15:00+09:00,29705.0,29705.0,29705.0,29705.0,0,0,0
2019-12-19 10:16:00+09:00,29715.0,29715.0,29715.0,29715.0,17241,0,0
2019-12-19 10:19:00+09:00,29725.0,29725.0,29725.0,29725.0,55,0,0
2019-12-19 10:21:00+09:00,29730.0,29730.0,29730.0,29730.0,5,0,0
2019-12-19 10:22:00+09:00,29720.0,29720.0,29720.0,29720.0,100,0,0
2019-12-19 10:23:00+09:00,29720.0,29720.0,29720.0,29720.0,200,0,0
2019-12-19 10:24:00+09:00,29715.0,29715.0,29715.0,29715.0,5,0,0
2019-12-19 10:26:00+09:00,29700.0,29700.0,29700.0,29700.0,102,0,0
2019-12-19 10:27:00+09:00,29705.0,29705.0,29705.0,29705.0,5,0,0
2019-12-19 10:30:00+09:00,29705.0,29705.0,29705.0,29705.0,0,0,0
2019-12-19 10:33:00+09:00,29715.0,29715.0,29715.0,29715.0,17813,0,0
2019-12-19 10:36:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 10:39:00+09:00,29705.0,29705.0,29705.0,29705.0,5,0,0
2019-12-19 10:42:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 10:45:00+09:00,29725.0,29725.0,29725.0,29725.0,5,0,0
2019-12-19 10:48:00+09:00,29700.0,29700.0,29700.0,29700.0,5,0,0
2019-12-19 10:49:00+09:00,29720.0,29725.0,29720.0,29720.0,4047,0,0
2019-12-19 10:51:00+09:00,29710.0,29710.0,29710.0,29710.0,5,0,0
2019-12-19 10:53:00+09:00,29720.0,29720.0,29720.0,29720.0,13,0,0
2019-12-19 10:54:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 10:55:00+09:00,29715.0,29715.0,29715.0,29715.0,840,0,0
2019-12-19 10:57:00+09:00,29720.0,29720.0,29720.0,29720.0,5,0,0
2019-12-19 10:58:00+09:00,29695.0,29695.0,29690.0,29690.0,22,0,0
2019-12-19 10:59:00+09:00,29685.0,29685.0,29680.0,29680.0,2,0,0
2019-12-19 11:00:00+09:00,29690.0,29690.0,29690.0,29690.0,5,0,0
2019-12-19 11:02:00+09:00,29665.0,29665.0,29665.0,29665.0,21,0,0
2019-12-19 11:03:00+09:00,29675.0,29675.0,29675.0,29675.0,5,0,0
2019-12-19 11:06:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-19 11:07:00+09:00,29655.0,29655.0,29655.0,29655.0,10,0,0
2019-12-19 11:09:00+09:00,29665.0,29665.0,29665.0,29665.0,5,0,0
2019-12-19 11:10:00+09:00,29645.0,29645.0,29645.0,29645.0,10,0,0
2019-12-19 11:11:00+09:00,29635.0,29635.0,29635.0,29635.0,10,0,0
2019-12-19 11:12:00+09:00,29640.0,29640.0,29640.0,29640.0,5,0,0
2019-12-19 11:15:00+09:00,29635.0,29635.0,29635.0,29635.0,5,0,0
2019-12-19 11:16:00+09:00,29635.0,29635.0,29635.0,29635.0,1,0,0
2019-12-19 11:17:00+09:00,29635.0,29635.0,29630.0,29630.0,164,0,0
2019-12-19 11:18:00+09:00,29630.0,29635.0,29625.0,29625.0,181,0,0
2019-12-19 11:19:00+09:00,29620.0,29620.0,29615.0,29620.0,453,0,0
2019-12-19 11:20:00+09:00,29630.0,29645.0,29630.0,29645.0,285,0,0
2019-12-19 11:21:00+09:00,29645.0,29650.0,29645.0,29650.0,131,0,0
2019-12-19 11:23:00+09:00,29645.0,29645.0,29645.0,29645.0,125,0,0
2019-12-19 11:24:00+09:00,29640.0,29645.0,29640.0,29645.0,141,0,0
2019-12-19 11:27:00+09:00,29635.0,29640.0,29635.0,29640.0,130,0,0
2019-12-19 11:28:00+09:00,29635.0,29640.0,29635.0,29640.0,495,0,0
2019-12-19 11:29:00+09:00,29645.0,29645.0,29645.0,29645.0,245,0,0
2019-12-19 11:30:00+09:00,29640.0,29640.0,29635.0,29635.0,635,0,0
2019-12-19 11:31:00+09:00,29630.0,29640.0,29630.0,29640.0,750,0,0
2019-12-19 11:33:00+09:00,29645.0,29650.0,29640.0,29640.0,880,0,0
2019-12-19 11:34:00+09:00,29640.0,29645.0,29640.0,29645.0,8025,0,0
2019-12-19 11:35:00+09:00,29645.0,29645.0,29640.0,29645.0,14125,0,0
2019-12-19 11:36:00+09:00,29645.0,29650.0,29640.0,29650.0,7830,0,0
2019-12-19 11:37:00+09:00,29650.0,29650.0,29650.0,29650.0,14000,0,0
2019-12-19 11:38:00+09:00,29650.0,29650.0,29645.0,29645.0,6130,0,0
2019-12-19 11:39:00+09:00,29640.0,29640.0,29640.0,29640.0,2005,0,0
