Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-16 17:28:00+01:00,75.04,75.04,75.04,75.04,0,0,0
2019-12-16 18:06:00+01:00,75.01,75.01,75.01,75.01,0,0,0
2019-12-16 18:41:00+01:00,74.99,74.99,74.99,74.99,0,0,0
2019-12-16 19:20:00+01:00,74.95,74.95,74.95,74.95,0,0,0
2019-12-17 08:19:00+01:00,75.0,75.0,75.0,75.0,0,0,0
2019-12-17 09:06:00+01:00,75.05,75.05,75.05,75.05,0,0,0
2019-12-17 09:43:00+01:00,75.04,75.04,75.04,75.04,0,0,0
2019-12-17 10:18:00+01:00,75.01,75.01,75.01,75.01,0,0,0
2019-12-17 10:37:00+01:00,74.98,74.98,74.98,74.98,0,0,0
2019-12-17 11:45:00+01:00,74.88,74.88,74.88,74.88,0,0,0
2019-12-17 12:19:00+01:00,74.84,74.84,74.84,74.84,0,0,0
2019-12-17 12:35:00+01:00,74.82,74.82,74.82,74.82,0,0,0
2019-12-17 12:39:00+01:00,74.79,74.79,74.79,74.79,0,0,0
2019-12-17 14:05:00+01:00,74.84,74.84,74.84,74.84,0,0,0
2019-12-17 14:24:00+01:00,74.92,74.92,74.92,74.92,0,0,0
2019-12-17 16:45:00+01:00,74.93,74.93,74.93,74.93,0,0,0
2019-12-18 08:00:00+01:00,75.08,75.08,75.08,75.08,111,0,0
2019-12-18 09:47:00+01:00,75.06,75.06,75.06,75.06,0,0,0
2019-12-18 09:53:00+01:00,75.05,75.05,75.05,75.05,0,0,0
2019-12-18 10:10:00+01:00,75.05,75.05,75.05,75.05,0,0,0
2019-12-18 11:46:00+01:00,75.09,75.09,75.09,75.09,0,0,0
2019-12-18 12:28:00+01:00,75.13,75.13,75.13,75.13,0,0,0
2019-12-18 13:04:00+01:00,75.15,75.15,75.15,75.15,0,0,0
2019-12-18 14:00:00+01:00,75.16,75.16,75.16,75.16,0,0,0
2019-12-18 15:28:00+01:00,75.24,75.24,75.24,75.24,0,0,0
2019-12-18 15:49:00+01:00,75.26,75.26,75.26,75.26,0,0,0
2019-12-18 16:38:00+01:00,75.25,75.25,75.25,75.25,0,0,0
2019-12-18 17:16:00+01:00,75.33,75.33,75.33,75.33,0,0,0
2019-12-19 08:19:00+01:00,75.29,75.29,75.29,75.29,0,0,0
2019-12-19 09:36:00+01:00,75.23,75.23,75.23,75.23,0,0,0
2019-12-19 10:30:00+01:00,75.28,75.28,75.28,75.28,0,0,0
2019-12-19 12:55:00+01:00,75.22,75.22,75.22,75.22,0,0,0
2019-12-19 14:24:00+01:00,75.28,75.28,75.28,75.28,0,0,0
2019-12-19 15:22:00+01:00,75.27,75.27,75.27,75.27,0,0,0
2019-12-19 16:11:00+01:00,75.33,75.33,75.33,75.33,0,0,0
2019-12-19 17:08:00+01:00,75.47,75.47,75.47,75.47,0,0,0
