Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-17 11:18:00-05:00,14.78,14.78,14.78,14.78,0,0,0
2019-12-17 11:44:00-05:00,14.78,14.78,14.78,14.78,270,0,0
2019-12-17 11:51:00-05:00,14.77,14.77,14.77,14.77,345,0,0
2019-12-17 12:09:00-05:00,14.77,14.77,14.77,14.77,1267,0,0
2019-12-17 12:10:00-05:00,14.78,14.81,14.78,14.81,1393,0,0
2019-12-17 14:39:00-05:00,14.78,14.78,14.78,14.78,7219,0,0
2019-12-17 14:58:00-05:00,14.78,14.78,14.78,14.78,147,0,0
2019-12-17 15:46:00-05:00,14.74,14.77,14.74,14.74,13176,0,0
2019-12-18 09:30:00-05:00,14.73,14.73,14.67,14.67,0,0,0
2019-12-18 10:27:00-05:00,14.66,14.66,14.66,14.66,366,0,0
2019-12-18 13:15:00-05:00,14.77,14.77,14.77,14.77,574,0,0
2019-12-18 13:20:00-05:00,14.86,14.86,14.86,14.86,3186,0,0
2019-12-18 13:27:00-05:00,14.83,14.83,14.78,14.78,18305,0,0
2019-12-19 13:01:00-05:00,14.82,14.82,14.82,14.82,0,0,0
2019-12-19 13:04:00-05:00,14.84,14.84,14.84,14.84,1318,0,0
2019-12-19 13:32:00-05:00,14.83,14.83,14.83,14.83,288,0,0
2019-12-19 13:37:00-05:00,14.83,14.83,14.83,14.83,1003,0,0
2019-12-19 13:43:00-05:00,14.83,14.83,14.83,14.83,581,0,0
2019-12-19 13:45:00-05:00,14.83,14.83,14.83,14.83,338,0,0
2019-12-19 13:47:00-05:00,14.83,14.83,14.83,14.83,448,0,0
2019-12-19 15:40:00-05:00,14.82,14.82,14.82,14.82,140,0,0
2019-12-19 15:42:00-05:00,14.8,14.82,14.79,14.81,1824,0,0
2019-12-19 15:44:00-05:00,14.83,14.83,14.83,14.83,367,0,0
2019-12-19 15:45:00-05:00,14.82,14.82,14.82,14.82,252,0,0
2019-12-19 15:54:00-05:00,14.79,14.83,14.79,14.83,200,0,0
2019-12-19 15:59:00-05:00,14.79,14.79,14.79,14.79,0,0,0
2019-12-20 09:30:00-05:00,14.84,14.84,14.84,14.84,0,0,0
2019-12-20 09:37:00-05:00,14.84,14.84,14.82,14.82,4801,0,0
2019-12-20 10:29:00-05:00,14.83,14.83,14.83,14.83,480,0,0
2019-12-20 10:30:00-05:00,14.83,14.83,14.83,14.83,100,0,0
2019-12-20 11:12:00-05:00,14.81,14.81,14.81,14.81,139,0,0
2019-12-20 11:38:00-05:00,14.83,14.83,14.82,14.82,1200,0,0
2019-12-20 11:39:00-05:00,14.84,14.84,14.84,14.84,498,0,0
2019-12-20 12:31:00-05:00,14.83,14.83,14.83,14.83,100,0,0
2019-12-20 12:32:00-05:00,14.82,14.82,14.82,14.82,300,0,0
2019-12-20 12:33:00-05:00,14.83,14.83,14.83,14.83,684,0,0
2019-12-20 14:21:00-05:00,14.82,14.82,14.82,14.82,284,0,0
2019-12-20 14:24:00-05:00,14.82,14.82,14.82,14.82,400,0,0
2019-12-20 14:27:00-05:00,14.83,14.83,14.83,14.83,400,0,0
2019-12-20 14:53:00-05:00,14.8,14.8,14.8,14.8,834,0,0
2019-12-20 15:36:00-05:00,14.82,14.82,14.82,14.82,200,0,0
2019-12-20 15:39:00-05:00,14.82,14.82,14.82,14.82,100,0,0
2019-12-20 15:54:00-05:00,14.8,14.83,14.78,14.83,0,0,0
2019-12-23 09:30:00-05:00,14.73,14.73,14.73,14.73,4504,0,0
2019-12-23 09:36:00-05:00,14.77,14.78,14.77,14.78,499,0,0
2019-12-23 09:37:00-05:00,14.78,14.78,14.78,14.78,101,0,0
2019-12-23 09:49:00-05:00,14.8,14.8,14.8,14.8,225,0,0
2019-12-23 11:29:00-05:00,14.8,14.8,14.8,14.8,101,0,0
2019-12-23 11:42:00-05:00,14.81,14.81,14.81,14.81,300,0,0
